ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Tipo de Armas	Latitud	Longitud
366902		2002	07	31	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.639548853	-72.73591863
366903		2002	08	01	19701	SANTA ROSA	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.702420284	-76.57397297
366904		2002	08	01	47555	PLATO	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.796769868	-74.78468286
366905		2002	08	01	68167	CHARALA	SANTANDER	PROVINCIA DE GUANENTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.284348897	-73.14687039
366906		2002	08	01	20013	AGUSTIN CODAZZI	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	10.04045799	-73.23839617
366907		2002	08	01	13688	SANTA ROSA DEL SUR	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.962854831	-74.05284001
366908		2002	08	01	47318	GUAMAL	MAGDALENA	SUR DE MAGDALENA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.144385832	-74.22369928
366909		2002	08	01	54498	OCANA	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.247453792	-73.3558144
366910		2002	08	01	47980	ZONA BANANERA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.76302682	-74.14008184
366911		2002	08	01	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366912	CR039117	2002	08	01	52786	TAMINANGO	NARIÑO	NORTE DE NARIÑO	RETENCIÓN/EJECUCIÓN	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	3			3	ARMA DE FUEGO	1.673127954	-77.33163219
366915		2002	08	02	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.639548853	-72.73591863
366916		2002	08	03	18205	CURILLO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.033473748	-75.91920435
366918		2002	08	04	47555	PLATO	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.796769868	-74.78468286
366919		2002	08	05	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366920		2002	08	05	18150	CARTAGENA DEL CHAIRA	CAQUETA	CAGUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.335134955	-74.84719837
366921		2002	08	06	18029	ALBANIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.328522088	-75.87837054
366922		2002	08	06	47053	ARACATACA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.58980001	-74.18676284
366923		2002	08	06	47318	GUAMAL	MAGDALENA	SUR DE MAGDALENA	COERCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	1	0	0	0	0	0	0	0			1	ND	9.144385832	-74.22369928
366924		2002	08	07	25430	MADRID	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.736129766	-74.26562577
366925		2002	08	07	66687	SANTUARIO	RISARALDA	EJE CAFETERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.072781139	-75.96211553
366926		2002	08	08	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.17162903	-75.76467317
366927		2002	08	08	47053	ARACATACA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.58980001	-74.18676284
366928		2002	08	08	68745	SIMACOTA	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.443471137	-73.33736767
366929		2002	08	09	15425	MACANAL	BOYACA	ALTIPLANO CUNDIBOYACENSE	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.972466063	-73.31964224
366930		2002	08	09	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366931	CR009117	2002	08	10	73055	ARMERO	TOLIMA	NORTE DEL TOLIMA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.030678392	-74.884413
366932		2002	08	10	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366933		2002	08	10	18029	ALBANIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.328522088	-75.87837054
366934		2002	08	10	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366935		2002	08	10	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.566428399	-72.63898622
366936		2002	08	10	05093	BETULIA	ANTIOQUIA	SUROESTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.115255594	-75.98451587
366937		2002	08	10	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.566428399	-72.63898622
366938		2002	08	10	47288	FUNDACION	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.5140924	-74.19134346
366939		2002	08	11	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.17162903	-75.76467317
366940		2002	08	11	05756	SONSON	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.714811641	-75.30939515
366941		2002	08	12	05895	ZARAGOZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.488583075	-74.86707471
366942		2002	08	12	44650	SAN JUAN DEL CESAR	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.76957868	-73.00059321
366943		2002	08	12	05055	ARGELIA	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.730671879	-75.14174146
366944		2002	08	12	13894	ZAMBRANO	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.7469139	-74.8138396
366945		2002	08	12	44650	SAN JUAN DEL CESAR	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.76957868	-73.00059321
366946		2002	08	12	54480	MUTISCUA	NORTE DE SANTANDER	SUROCCIDENTE DE NORTE DE SANTANDER	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.300280499	-72.74713854
366947		2002	08	13	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
366948		2002	08	13	54553	PUERTO SANTANDER	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.360945615	-72.41031378
366949		2002	08	13	47288	FUNDACION	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.5140924	-74.19134346
366950		2002	08	13	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
366951	CR039116	2002	08	14	23807	TIERRALTA	CORDOBA	URABA	RETENCIÓN/EJECUCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	1	1			1	ARMA DE FUEGO	8.170378684	-76.05969659
366952		2002	08	15	54245	EL CARMEN	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.510578756	-73.44668712
366954		2002	08	15	73547	PIEDRAS	TOLIMA	NORTE DEL TOLIMA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.543908286	-74.87807399
366955		2002	08	15	76834	TULUA	VALLE DEL CAUCA	CENTRO DEL VALLE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	4.085261239	-76.19769968
366956		2002	08	15	47288	FUNDACION	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.5140924	-74.19134346
366957		2002	08	15	18094	BELEN DE LOS ANDAQUIES	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.415786446	-75.87247395
366958		2002	08	15	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
366960		2002	08	16	13894	ZAMBRANO	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.7469139	-74.8138396
366961		2002	08	17	66687	SANTUARIO	RISARALDA	EJE CAFETERO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.072781139	-75.96211553
366962		2002	08	17	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.580120815	-75.40140596
366963		2002	08	17	27001	QUIBDO	CHOCO	ATRATO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.692195187	-76.62596936
366964		2002	08	18	76828	TRUJILLO	VALLE DEL CAUCA	CENTRO DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.212050806	-76.31880894
366965		2002	08	18	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
366966		2002	08	18	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
366967		2002	08	18	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
366968		2002	08	18	41001	NEIVA	HUILA	NORTE DEL HUILA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.935604415	-75.27772259
366969		2002	08	18	05055	ARGELIA	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.730671879	-75.14174146
366970		2002	08	18	47053	ARACATACA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.58980001	-74.18676284
366971		2002	08	18	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
366973		2002	08	19	13894	ZAMBRANO	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.7469139	-74.8138396
366974		2002	08	20	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366975		2002	08	20	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.580120815	-75.40140596
366976		2002	08	20	85162	MONTERREY	CASANARE	PIEDEMONTE LLANERO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	4.876845436	-72.89503614
366977		2002	08	20	18029	ALBANIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.328522088	-75.87837054
366978		2002	08	20	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.335351879	-77.59445713
366979		2002	08	20	86320	ORITO	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	0.663816899	-76.87302769
366980		2002	08	20	68001	BUCARAMANGA	SANTANDER	PROVINCIA DE SOTO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.116267276	-73.13259818
366981		2002	08	20	47268	EL RETEN	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.61066766	-74.2684561
366982		2002	08	21	18860	VALPARAISO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.194583032	-75.70658353
366984		2002	08	21	13688	SANTA ROSA DEL SUR	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.962854831	-74.05284001
366985		2002	08	21	05670	SAN ROQUE	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.485948936	-75.01915757
366986		2002	08	22	70713	SAN ONOFRE	SUCRE	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.736932014	-75.5230307
366987		2002	08	22	19110	BUENOS AIRES	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.01542683	-76.64228059
366988		2002	08	22	47170	CHIVOLO	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.02684116	-74.62313794
366989	CR2017366989	2002	08	23	70678	SAN BENITO ABAD	SUCRE	LA MOJANA	INCURSIÓN	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	1	0	0	1	0	1	1	0			4	ARMA DE FUEGO	9.00675318	-74.92768515
366993		2002	08	23	47745	SITIONUEVO	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.77540964	-74.72016921
366994		2002	08	24	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
366995		2002	08	24	05649	SAN CARLOS	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.187991569	-74.98795256
366996		2002	08	25	20621	LA PAZ	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.38748954	-73.17136291
366997		2002	08	25	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
366998	CR040170	2002	08	25	81001	ARAUCA	ARAUCA	LLANOS ORIENTALES	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	ARMA CORTO PUNZANTE	6.938571693	-70.27153378
366999		2002	08	26	18094	BELEN DE LOS ANDAQUIES	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.415786446	-75.87247395
367000		2002	08	26	05045	APARTADO	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.883417406	-76.62596065
367001		2002	08	27	27600	RIO QUITO	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.483727751	-76.74101656
367002		2002	08	28	20011	AGUACHICA	CESAR	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.310336958	-73.59902859
367003		2002	08	28	47245	EL BANCO	MAGDALENA	SUR DE MAGDALENA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.008733009	-73.97428121
367004		2002	08	29	86865	VALLE DEL GUAMUEZ	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	0.423904093	-76.9059688
367005		2002	08	30	27800	UNGUIA	CHOCO	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.042760782	-77.09175303
367006		2002	08	31	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.33194848	-75.9735381
367007		2002	08	31	18029	ALBANIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.328522088	-75.87837054
367010	CR044020	2002	09	00	15469	MONIQUIRA	BOYACA	ALTIPLANO CUNDIBOYACENSE	RETENCIÓN/EJECUCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	1			1	ARMA CORTO PUNZANTE	5.876334811	-73.57337039
367011		2002	09	01	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
367012		2002	09	01	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
367013		2002	09	01	85225	NUNCHIA	CASANARE	PIEDEMONTE LLANERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.636662597	-72.19507104
367014		2002	09	01	05591	PUERTO TRIUNFO	ANTIOQUIA	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.871212959	-74.64126293
367015		2002	09	01	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
367016		2002	09	01	18860	VALPARAISO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.194583032	-75.70658353
367017		2002	09	01	52540	POLICARPA	NARIÑO	PATIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.62813872	-77.45926539
367018		2002	09	01	05674	SAN VICENTE FERRER	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.282155852	-75.33261381
367019		2002	09	01	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
367020		2002	09	01	68575	PUERTO WILCHES	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.349066144	-73.89933402
367021		2002	09	01	73443	SAN SEBASTIAN DE MARIQUITA	TOLIMA	NORTE DEL TOLIMA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.199691183	-74.88929482
367022		2002	09	01	05055	ARGELIA	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.730671879	-75.14174146
367023		2002	09	01	68217	COROMORO	SANTANDER	PROVINCIA DE GUANENTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.294994914	-73.04081675
367024		2002	09	01	47980	ZONA BANANERA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	10.76302682	-74.14008184
367025		2002	09	01	19110	BUENOS AIRES	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.01542683	-76.64228059
367026		2002	09	01	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.335351879	-77.59445713
367027		2002	09	01	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.064963864	-73.84995698
367028		2002	09	01	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
367029		2002	09	01	97161	CARURU	VAUPES	AMAZONIA SUR-ORIENTAL	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.014597709	-71.29779326
367030		2002	09	01	17444	MARQUETALIA	CALDAS	EJE CAFETERO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.297524561	-75.05309703
367031		2002	09	01	20400	LA JAGUA DE IBIRICO	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.5638873	-73.33422791
